YYMM;YY;balance
2102;21;-2134
2102;21;-1037
2102;21;-659
2102;21;-1705
2102;21;-2649
2102;21;-2901
2102;21;-2803
2102;21;-1859
2102;21;-1290
2102;21;-530
2102;21;-119
2102;21;-126
2102;21;-587
2102;21;-767
2102;21;-903
2102;21;-1422
2102;21;-1500
2102;21;-1772
2102;21;-1773
2103;21;-230
2103;21;-126
2103;21;-23
2103;21;-1263
2103;21;-1034
2103;21;-981
2103;21;-927
2103;21;-177
2103;21;-812
2103;21;-1036
2103;21;-880
2103;21;-659
2103;21;-120
2103;21;-679
2103;21;-80
2103;21;-974
2103;21;-1044
2103;21;-2276
2103;21;-2021
2103;21;-2421
2103;21;-2038
2103;21;-558
2103;21;-1020
2103;21;-446
2103;21;-17
2103;21;-82
2103;21;-44
2103;21;-222
2103;21;-50
2103;21;-1151
2103;21;-1218
2103;21;-1390
2103;21;-645
2103;21;-586
2103;21;-311
2103;21;-15
2103;21;-266
2103;21;-286
2103;21;-167
2103;21;-484
2103;21;-836
2103;21;-1126
2103;21;-24
2103;21;-181
2103;21;-274
2103;21;-1918
2103;21;-1841
2103;21;-3426
2103;21;-3151
2103;21;-2915
2103;21;-3064
2103;21;-1167
2103;21;-742
2103;21;-245
2103;21;-86
2103;21;-134
2103;21;-846
2103;21;-1751
2103;21;-1510
2103;21;-1976
2103;21;-1778
2103;21;-1382
2103;21;-1821
2103;21;-1323
2103;21;-1631
2103;21;-1174
2103;21;-846
2103;21;-1932
2103;21;-1812
2103;21;-1334
2103;21;-1620
2103;21;-751
2103;21;-1253
2103;21;-1308
2103;21;-752
2103;21;-300
2103;21;-332
2103;21;-300
2103;21;-332
2103;21;-301
2103;21;-962
2103;21;-941
2103;21;-2869
2103;21;-2175
2103;21;-1692
2103;21;-1747
2104;21;-596
2104;21;-2712
2104;21;-3139
2104;21;-2758
2104;21;-2108
2104;21;-1978
2104;21;-2022
2104;21;-1551
2104;21;-201
2104;21;-1566
2104;21;-2330
2104;21;-3178
2104;21;-3623
2104;21;-2340
2104;21;-1468
2104;21;-1203
2104;21;-1118
2104;21;-392
2104;21;-39
2104;21;-1260
2104;21;-3707
2104;21;-4189
2104;21;-5162
2104;21;-5814
2104;21;-5666
2104;21;-5843
2104;21;-4421
2104;21;-3370
2104;21;-771
2104;21;-603
2104;21;-1355
2104;21;-1886
2104;21;-2324
2104;21;-1974
2104;21;-2070
2104;21;-4132
2104;21;-4629
2104;21;-4745
2104;21;-4481
2104;21;-3441
2104;21;-3161
2104;21;-3469
2104;21;-3325
2104;21;-2277
2104;21;-1211
2104;21;-976
2104;21;-798
2104;21;-883
2104;21;-2867
2104;21;-4060
2104;21;-6767
2104;21;-7469
2104;21;-9059
2104;21;-9422
2104;21;-9036
2104;21;-8808
2104;21;-6226
2104;21;-6282
2104;21;-3661
2104;21;-3116
2104;21;-2987
2104;21;-3195
2104;21;-2719
2104;21;-1668
2104;21;-78
2104;21;-775
2104;21;-2884
2104;21;-2923
2104;21;-2650
2104;21;-2543
2104;21;-3297
2104;21;-3518
2104;21;-5394
2104;21;-5868
2104;21;-7016
2104;21;-7615
2104;21;-7352
2104;21;-6856
2104;21;-7327
2104;21;-7547
2104;21;-7799
2104;21;-6633
2104;21;-5959
2104;21;-5601
2104;21;-5584
2104;21;-5890
2104;21;-7619
2104;21;-8668
2104;21;-11278
2104;21;-11348
2104;21;-11937
2104;21;-11791
2104;21;-10747
2104;21;-10482
2104;21;-9649
2104;21;-9644
2104;21;-9187
2104;21;-9345
2104;21;-7774
2104;21;-6580
2104;21;-5572
2104;21;-5308
2104;21;-4389
2104;21;-4571
2104;21;-3276
2104;21;-2328
2104;21;-1000
2104;21;-212
2104;21;-456
2104;21;-2425
2104;21;-2743
2104;21;-4715
2104;21;-4423
2104;21;-3657
2104;21;-3981
2104;21;-2863
2104;21;-3229
2104;21;-3830
2104;21;-4274
2104;21;-4651
2104;21;-5382
2104;21;-2927
2104;21;-2480
2104;21;-1943
2104;21;-2018
2104;21;-1481
2104;21;-455
2104;21;-2705
2104;21;-2942
2104;21;-4533
2104;21;-5285
2104;21;-5278
2104;21;-4676
2104;21;-2457
2104;21;-2572
2104;21;-1049
2104;21;-1095
2104;21;-357
2104;21;-381
2104;21;-490
2104;21;-821
2104;21;-1342
2104;21;-83
2104;21;-1323
2104;21;-1839
2104;21;-2176
2104;21;-1204
2104;21;-1005
2104;21;-1007
2104;21;-762
2104;21;-999
2104;21;-27
2104;21;-981
2104;21;-1197
2104;21;-2717
2104;21;-3549
2104;21;-6584
2104;21;-7155
2104;21;-8442
2104;21;-8637
2104;21;-8388
2104;21;-7944
2104;21;-5975
2104;21;-4980
2104;21;-2528
2104;21;-2191
2104;21;-1421
2104;21;-1843
2104;21;-2484
2104;21;-2111
2104;21;-518
2104;21;-1963
2104;21;-2505
2104;21;-4193
2104;21;-4008
2104;21;-3963
2104;21;-4600
2104;21;-3903
2104;21;-4105
2104;21;-5101
2104;21;-5227
2104;21;-4965
2104;21;-5217
2104;21;-4452
2104;21;-4410
2104;21;-4479
2104;21;-4737
2104;21;-4446
2104;21;-3600
2104;21;-2417
2104;21;-2148
2104;21;-2452
2104;21;-2738
2104;21;-4176
2104;21;-5068
2104;21;-7455
2104;21;-7588
2104;21;-7767
2104;21;-7389
2104;21;-6935
2104;21;-6798
2104;21;-5375
2104;21;-4984
2104;21;-3885
2104;21;-3760
2104;21;-2695
2104;21;-3077
2104;21;-3523
2104;21;-3672
2104;21;-1117
2104;21;-1262
2104;21;-1102
2104;21;-2538
2104;21;-2393
2104;21;-2812
2104;21;-2570
2104;21;-1589
2104;21;-1774
2104;21;-2676
2104;21;-3664
2104;21;-4355
2104;21;-4507
2104;21;-1682
2104;21;-1365
2104;21;-1039
2104;21;-1176
2104;21;-543
2104;21;-358
2104;21;-1480
2104;21;-2001
2104;21;-5022
2104;21;-5095
2104;21;-6636
2104;21;-6298
2104;21;-6037
2104;21;-5815
2104;21;-4597
2104;21;-4573
2104;21;-2864
2104;21;-1823
2104;21;-700
2104;21;-1758
2104;21;-1378
2104;21;-1208
2104;21;-226
2104;21;-742
2104;21;-2088
2104;21;-1764
2104;21;-2555
2104;21;-1235
2104;21;-1513
2104;21;-1510
2104;21;-1164
2104;21;-995
2104;21;-202
2104;21;-443
2104;21;-1336
2104;21;-3582
2104;21;-3043
2104;21;-4980
2104;21;-4927
2104;21;-3898
2104;21;-4657
2104;21;-3284
2104;21;-3068
2104;21;-1609
2104;21;-837
2104;21;-504
2104;21;-120
2104;21;-267
2104;21;-864
2104;21;-1333
2104;21;-260
2104;21;-382
2104;21;-465
2104;21;-261
2104;21;-685
2104;21;-1436
2104;21;-2675
2104;21;-2783
2104;21;-4297
2104;21;-4576
2104;21;-4584
2104;21;-4927
2104;21;-3586
2104;21;-3049
2104;21;-1462
2104;21;-1005
2104;21;-39
2104;21;-440
2104;21;-1229
2104;21;-1074
2104;21;-771
2104;21;-656
2104;21;-518
2104;21;-856
2104;21;-2398
2104;21;-3625
2104;21;-5437
2104;21;-5382
2104;21;-3955
2104;21;-3941
2104;21;-3316
2104;21;-3394
2104;21;-2794
2104;21;-1608
2104;21;-202
2104;21;-220
2104;21;-1104
2104;21;-749
2104;21;-1851
2104;21;-1733
2104;21;-1858
2104;21;-2381
2104;21;-3591
2104;21;-3762
2104;21;-2247
2104;21;-2077
2104;21;-1346
2104;21;-855
2104;21;-42
2104;21;-168
2104;21;-768
2104;21;-2113
2104;21;-1922
2104;21;-1056
2104;21;-966
2104;21;-1467
2104;21;-1716
2104;21;-1695
2104;21;-220
2104;21;-190
2104;21;-192
2104;21;-53
2104;21;-379
2104;21;-1698
2104;21;-2116
2104;21;-2259
2104;21;-2086
2104;21;-1733
2104;21;-1642
2104;21;-1896
2104;21;-1764
2104;21;-850
2104;21;-71
2104;21;-17
2104;21;-363
2104;21;-1867
2104;21;-2694
2104;21;-4690
2104;21;-3993
2104;21;-5060
2104;21;-5218
2104;21;-5295
2104;21;-4968
2104;21;-3757
2104;21;-3698
2104;21;-2132
2104;21;-1901
2104;21;-1352
2104;21;-1578
2104;21;-1653
2104;21;-1746
2104;21;-496
2104;21;-309
2104;21;-1136
2104;21;-948
2104;21;-277
2104;21;-753
2104;21;-997
2104;21;-1367
2104;21;-2182
2104;21;-3035
2104;21;-4232
2104;21;-3714
2104;21;-2399
2104;21;-1829
2104;21;-1838
2104;21;-1672
2104;21;-1690
2104;21;-903
2104;21;-285
2104;21;-684
2104;21;-1984
2104;21;-1693
2104;21;-2697
2104;21;-2782
2104;21;-3020
2104;21;-3374
2104;21;-2049
2104;21;-1810
2104;21;-814
2104;21;-549
2104;21;-58
2104;21;-531
2104;21;-1220
2104;21;-977
2104;21;-823
2104;21;-1181
2104;21;-1484
2104;21;-1020
2104;21;-1108
2104;21;-2963
2104;21;-3228
2104;21;-2951
2104;21;-3046
2104;21;-1839
2104;21;-1558
2104;21;-13
2104;21;-244
2104;21;-1060
2104;21;-1237
2104;21;-1035
2104;21;-919
2104;21;-813
2104;21;-204
2104;21;-478
2104;21;-534
2104;21;-962
2104;21;-834
2104;21;-916
2104;21;-278
2104;21;-499
2104;21;-795
2104;21;-1027
2104;21;-1111
2104;21;-900
2104;21;-128
2104;21;-309
2104;21;-576
2104;21;-1928
2104;21;-1714
2104;21;-1955
2104;21;-2195
2104;21;-2054
2104;21;-2248
2104;21;-2152
2104;21;-1962
2104;21;-1648
2104;21;-1905
2104;21;-1283
2104;21;-1267
2105;21;-1020
2105;21;-1632
2105;21;-2868
2105;21;-2526
2105;21;-1953
2105;21;-1649
2105;21;-2049
2105;21;-1941
2105;21;-1456
2105;21;-619
2105;21;-934
2105;21;-1408
2105;21;-3203
2105;21;-3016
2105;21;-5064
2105;21;-5121
2105;21;-5053
2105;21;-4877
2105;21;-4267
2105;21;-4156
2105;21;-2029
2105;21;-1378
2105;21;-52
2105;21;-885
2105;21;-1209
2105;21;-1316
2105;21;-455
2105;21;-163
2105;21;-404
2105;21;-2382
2105;21;-2341
2105;21;-2512
2105;21;-2665
2105;21;-2141
2105;21;-1869
2105;21;-1728
2105;21;-1301
2105;21;-814
2105;21;-1603
2105;21;-1833
2105;21;-952
2105;21;-242
2105;21;-942
2105;21;-512
2105;21;-1676
2105;21;-1516
2105;21;-1046
2105;21;-1333
2105;21;-158
2105;21;-523
2105;21;-99
2105;21;-245
2110;21;-1880
2110;21;-1978
2110;21;-1756
2110;21;-1672
2110;21;-820
2110;21;-797
2110;21;-209
2110;21;-48
2110;21;-133
2110;21;-441
2110;21;-214
2110;21;-484
2110;21;-925
2110;21;-850
2110;21;-360
2110;21;-448
2110;21;-273
2110;21;-189
2110;21;-359
2110;21;-444
2110;21;-110
